,subset_0,subset_0_labels,subset_1,subset_1_labels,subset_2,subset_2_labels,subset_3,subset_3_labels,subset_4,subset_4_labels,subset_5,subset_5_labels,subset_6,subset_6_labels,subset_7,subset_7_labels,subset_8,subset_8_labels,subset_9,subset_9_labels
1583,169396,0,140531,0,179700,0,171138,0,21887,0,16049,0,25465,0,192397,0,92400,0,165429,0
1584,140420,0,31005,0,1397,0,48356,0,2964,0,55687,0,10799,0,57193,0,162214,0,172219,0
1585,133032,0,77441,0,158048,0,77496,0,106004,0,148227,0,46947,0,75989,0,189306,0,41746,0
1586,51627,0,92420,0,171411,0,9817,0,157130,0,138164,0,40885,0,42838,0,187278,0,81359,0
1587,101180,0,96812,0,17334,0,140174,0,30710,0,81366,0,187764,0,124033,0,99363,0,22855,0
1588,79590,0,121712,0,141088,0,34450,0,59251,0,55296,0,16383,0,108766,0,140240,0,136180,0
1589,60642,0,78277,0,76578,0,41054,0,7263,0,34341,0,10469,0,55156,0,89026,0,183627,0
1590,82049,0,11601,0,120812,0,157689,0,197076,0,36075,0,22581,0,183421,0,155129,0,183231,0
1591,10415,0,191225,0,140444,0,60213,0,8023,0,1512,0,139717,0,128063,0,114467,0,93473,0
1592,198905,0,11955,0,173198,0,193336,0,58139,0,134797,0,61928,0,18734,0,97508,0,18408,0
1593,54046,0,26643,0,159029,0,142313,0,124629,-1,46880,0,81900,0,142906,0,194114,0,83421,0
1594,13872,0,193663,0,164026,0,167778,0,5279,0,140679,0,143472,0,40042,0,13294,0,189955,0
1595,114012,0,9595,0,192127,0,176689,0,195022,0,111707,0,197376,0,93879,0,188939,0,111801,0
1596,64520,0,18298,0,194021,0,85865,0,80856,0,134552,0,133988,0,17877,0,124936,0,13792,0
1597,122360,0,168055,0,110715,0,2691,0,160229,0,18475,0,26852,0,157269,0,142289,0,134692,0
1598,9149,0,54210,0,56971,0,34830,0,73276,0,103244,0,195372,0,60855,0,45652,0,148997,0
1599,99158,0,43188,0,34887,0,10413,0,176496,0,168544,0,48519,0,122780,0,171567,0,105713,0
1600,144127,0,195551,0,152363,0,97999,0,49116,0,132865,0,11444,0,15794,0,24160,0,57111,0
1601,89955,0,164370,0,31363,0,154239,0,115521,0,62626,0,24073,0,19990,0,145086,0,28124,0
1602,19100,0,179685,0,121779,0,197587,0,183014,0,1486,0,125086,0,172381,0,92835,0,96649,0
1603,91487,0,56342,0,71586,0,97941,0,91876,0,63229,0,165085,0,155454,0,15069,0,139755,0
1604,6403,0,152109,0,110949,0,38471,0,44446,0,147839,0,2184,0,88575,0,81175,0,136722,0
1605,54269,0,96294,0,179996,0,191475,0,37300,0,58180,0,95930,0,154533,0,115043,0,189298,0
1606,193204,0,83690,0,77343,0,70721,0,48054,0,841,0,108176,0,145553,0,4889,0,108866,0
1607,179288,0,62238,0,29098,0,160232,0,137093,0,152688,0,43847,0,84922,0,163601,0,146940,0
1608,159056,0,143777,0,144992,0,174011,0,42519,0,102298,0,77928,0,58157,0,71049,0,87571,0
1609,81131,0,137927,0,71585,0,126654,0,79910,0,68585,0,83506,0,30112,0,117227,0,90290,0
1610,65810,0,61589,0,111616,0,66227,0,127361,0,30016,0,25103,0,10153,0,154309,0,151471,0
1611,108622,0,29561,0,134974,0,163053,0,187034,0,147076,0,75509,0,16751,0,111490,0,52290,0
1612,145040,0,189137,0,56329,0,93584,0,28578,0,16473,0,178749,0,198048,0,57652,0,47067,0
1613,139792,0,165741,0,118473,0,192078,0,131867,0,138983,0,139094,0,45822,0,123496,0,40912,0
1614,35682,0,60836,0,136102,0,191621,0,7122,0,174695,0,105450,0,120180,0,108333,0,156754,0
1615,155873,0,64141,0,94968,0,132378,0,181675,0,4747,0,101986,0,2724,0,183667,0,18849,0
1616,172108,0,112179,0,65678,0,50153,0,41338,0,129033,0,103422,0,68256,0,151181,0,40346,0
1617,16375,0,181211,0,138274,0,107848,0,50644,0,113829,0,122571,0,165047,0,151975,0,9635,0
1618,3280,0,47685,0,162771,0,137400,0,76188,0,19159,0,5280,0,7910,0,82901,0,133184,0
1619,164708,0,151934,0,157199,0,129698,0,105939,0,66339,0,196740,0,19495,0,22064,0,102176,0
1620,1476,0,191461,0,97395,0,83724,0,4544,0,152957,0,8841,0,84923,0,155821,0,33188,0
1621,54737,0,27515,0,78291,0,164427,0,67433,0,32062,0,83037,0,66648,0,13954,0,98710,0
1622,167701,0,72452,0,133361,0,21891,0,87423,0,172217,0,100551,0,77156,0,149212,0,98189,0
1623,119529,0,69349,0,145517,0,21859,0,173211,-1,41169,0,181294,0,87507,0,112211,0,195664,0
1624,173085,0,102575,0,112486,0,18271,0,61591,0,110714,0,74981,0,49437,0,184578,0,197884,0
1625,107949,0,54593,0,63639,0,120234,0,67901,0,175098,0,159196,0,124255,0,154544,0,128622,-1
1626,152485,0,91281,0,148840,0,145563,0,120240,0,133442,0,16932,0,189724,0,130734,0,88642,0
1627,51397,0,47398,0,175359,0,25269,0,5678,0,101012,0,88701,0,69381,0,15360,0,17980,0
1628,3198,0,80283,0,175123,0,100487,0,25198,0,65955,0,23893,0,99106,0,131257,0,182935,0
1629,7464,0,123801,0,52753,0,140709,0,12751,0,113612,0,73277,0,146411,0,131088,0,137259,0
1630,11961,0,104299,0,86259,0,97136,0,191672,0,180603,0,120953,0,193505,0,40721,-1,56134,0
1631,60889,0,140813,0,170583,0,7894,0,26611,0,174330,0,2189,0,114227,0,73085,0,22139,0
1632,76774,0,100230,0,78558,0,89237,0,125340,0,18664,0,85678,0,126739,0,197219,0,159083,0
1633,5094,0,14734,0,84771,0,144072,0,141979,0,114840,0,185072,0,106939,0,87478,0,105119,0
1634,139318,0,12262,0,59161,0,44787,0,115173,0,163799,0,108081,0,136060,0,40762,0,134551,0
1635,109882,0,174760,0,129466,0,57475,0,103827,0,101523,0,51285,0,30301,0,174189,0,82586,0
1636,148346,0,115912,0,124998,0,163023,0,180993,0,53638,0,152969,0,57634,0,109004,0,20598,0
1637,180260,0,10778,0,121186,0,5142,0,172804,0,191279,0,44565,0,16952,0,167850,0,141577,0
1638,170485,0,53487,0,57600,0,54915,0,181581,0,22629,0,171667,0,170631,0,189646,0,157677,0
1639,77853,0,19092,0,51350,0,50878,0,154342,0,110050,0,68562,0,189661,0,43938,0,87242,0
1640,55391,0,64507,0,72693,0,41415,0,5664,0,73789,0,183207,0,127920,0,83436,0,101273,0
1641,190225,0,161688,0,45957,0,138876,0,38758,0,27291,0,152951,0,92397,0,170143,0,91548,0
1642,99214,0,141297,0,196955,0,2214,0,111227,0,169408,0,59172,0,92898,0,164858,0,115386,0
1643,94369,0,129755,0,25449,0,37211,0,12258,0,72750,0,66152,0,160204,0,193085,0,131509,0
1644,36273,0,41878,0,107651,0,173622,-1,117297,0,91380,0,24713,0,106186,0,185817,0,103097,0
1645,124338,0,157354,0,144669,0,48129,0,78637,0,90394,0,196305,0,96218,0,193858,0,42851,0
1646,197490,0,155414,0,105226,0,171711,0,78726,0,30481,0,174522,0,53589,0,43795,0,78588,0
1647,117151,0,81504,0,17083,0,146534,0,22366,0,2487,0,25190,0,174058,0,101995,0,10923,0
1648,167355,0,2335,0,20877,0,109717,0,176313,0,181126,0,88572,0,353,0,69025,0,93051,0
1649,95879,0,138786,0,194599,0,12257,0,108912,0,173874,0,34203,0,119372,0,14072,0,89041,0
1650,104219,0,93095,0,184395,0,33270,0,56379,0,179226,0,156052,-1,167930,0,168264,0,18021,0
1651,152417,0,64466,0,8733,0,135705,0,91592,0,133971,0,165472,0,31732,0,162090,0,53454,0
1652,163058,0,110310,0,123326,0,198816,0,15309,0,14035,0,71038,0,142847,0,105864,0,85641,0
1653,179854,0,74126,0,116490,0,132482,0,121925,0,103494,0,42901,0,188775,0,55117,0,125332,0
1654,46985,0,188100,0,94151,0,184753,0,41301,0,141313,0,195409,0,31681,0,42687,0,49194,0
1655,50449,0,29038,0,128507,0,114367,0,156655,0,34622,0,154969,0,9231,0,174167,0,115208,0
1656,128705,0,183811,0,180662,0,8577,0,18277,0,96084,0,92375,0,139294,0,56962,0,113708,0
1657,112437,0,108371,0,181954,0,9560,0,137956,0,78096,0,37400,0,7761,0,10269,0,62915,0
1658,39855,0,110953,0,50875,0,149569,0,5977,0,116475,0,11556,0,9082,0,46847,0,131911,0
1659,106307,0,26826,0,185172,0,161675,0,89612,0,49724,0,31421,0,125623,0,95557,0,159428,0
1660,13704,0,64200,0,39811,0,120858,0,91982,0,166610,0,90544,0,39365,0,45850,0,184663,0
1661,19933,0,115994,0,102955,0,184586,0,35251,0,4266,0,23803,0,143962,0,1337,0,91397,0
1662,117715,0,135948,0,30130,0,106498,0,113797,0,77067,0,69163,0,90391,0,177958,0,135313,0
1663,88963,0,185240,0,170681,0,108262,0,34828,0,43932,0,4978,0,17682,0,155179,0,175232,0
1664,51616,0,91234,0,114509,0,61437,0,148365,0,27741,0,186738,0,103638,0,144230,0,17265,0
1665,45731,0,164186,0,144943,0,21928,0,188692,0,181805,0,129684,0,65001,0,92587,0,2340,0
1666,191347,0,115683,0,69172,0,208,0,168679,0,102193,0,10446,0,99500,0,22791,0,96337,0
1667,171462,0,151217,0,167660,0,197991,0,53236,0,97375,0,108155,0,179456,0,190733,0,74454,0
1668,47061,0,55922,0,50151,0,133964,0,115067,0,58832,0,124539,0,69384,0,106007,0,22660,0
1669,18367,0,126106,0,49359,0,197347,0,5958,0,62178,0,102532,0,82901,0,141342,0,19141,0
1670,15447,0,128502,0,30121,0,66210,0,113620,0,184136,0,190217,0,12450,0,35731,0,103767,0
1671,49445,0,107917,0,143158,0,14835,0,150660,0,9227,0,67010,0,191656,0,149570,0,182369,0
1672,182432,0,34225,0,18572,0,149084,0,79902,0,190461,0,43106,0,42783,0,128301,0,137526,0
1673,47339,0,36495,0,183760,0,155718,0,63959,0,119374,0,136214,0,89735,0,105182,0,96767,0
1674,117956,0,16749,0,71429,0,88674,0,61097,0,112518,0,134375,0,134576,0,123957,0,187257,0
1675,63003,0,149600,0,197039,0,10537,0,197071,0,67495,0,191523,0,188197,0,122291,0,143758,0
1676,24797,0,63296,0,160973,0,130782,0,179425,0,165703,0,142148,0,171360,0,12748,0,169572,0
1677,9446,0,68752,0,99448,0,22223,0,77388,0,91809,0,15867,0,186004,0,8806,0,84992,0
1678,41412,0,181275,0,31673,0,156819,0,116408,0,133350,0,6733,0,79613,0,176018,0,173784,0
1679,46496,0,160511,0,152207,0,145068,0,130623,0,67328,0,85840,0,119080,0,2162,0,23750,0
1680,137377,0,178600,0,59091,0,106282,0,5225,0,34490,0,102430,0,189527,0,174734,0,2785,0
1681,113923,0,169479,0,6407,0,76874,0,27599,0,65261,0,28456,0,182384,0,37279,0,131044,0
1682,137671,0,74148,0,24777,0,54917,0,110408,0,2138,0,47955,-1,129596,0,41352,0,26445,0
1683,145560,0,139978,0,13328,0,81495,0,197726,0,117546,0,61824,0,81763,0,123517,0,50376,0
1684,24257,-1,143152,0,159235,0,76881,0,194523,0,98905,0,170827,0,33975,0,15828,0,120595,0
1685,69136,0,152617,0,138910,0,44276,0,135295,0,16206,0,170513,0,148959,0,148320,0,75746,0
1686,93623,0,97964,0,153073,0,111013,0,1523,0,149916,0,106991,0,139881,0,48465,0,99108,0
1687,111047,0,62304,0,138282,0,28849,0,53383,0,109173,0,185736,0,99204,0,82527,0,6386,0
1688,155878,0,143339,0,105057,0,165237,0,81331,0,28041,0,124781,0,145724,0,3888,0,3094,0
1689,30620,0,57979,0,38803,0,56388,0,48600,0,198117,0,27616,0,121829,0,85317,0,62335,0
1690,136392,0,188709,0,11423,0,54015,0,63053,0,160496,0,29202,0,25597,0,5821,0,176784,0
1691,16347,0,118284,0,183987,0,158668,0,74758,0,64163,0,142306,0,147097,0,125414,0,163965,0
1692,43605,0,182663,0,41047,0,130726,0,27079,0,168768,-1,146380,0,137911,0,9126,0,66903,0
1693,176576,0,98860,0,5516,0,42278,0,150061,0,35262,0,29952,0,105547,0,146099,0,166940,0
1694,198175,0,120125,0,94197,0,81418,0,102938,0,154761,-1,97958,0,177694,0,145967,0,75865,0
1695,108637,0,19324,0,122136,0,10983,0,152902,0,103823,0,64100,0,95798,0,19313,0,178050,0
1696,137455,0,55079,0,118287,0,126936,0,35419,0,16155,0,68533,0,63954,0,138267,0,81821,0
1697,151445,0,73721,0,65758,0,173252,0,116328,0,855,0,119579,0,47791,0,138816,0,134409,0
1698,9434,0,156270,0,176094,0,60876,0,125164,0,102580,0,77249,0,27715,0,164456,0,127642,0
1699,67005,0,131079,0,185975,0,100692,0,65827,0,152339,0,71394,0,10163,0,59162,0,99962,0
1700,92942,0,5269,0,34875,0,18851,0,125381,0,14122,0,156064,0,117275,0,73830,0,189925,0
1701,41892,0,41722,0,60623,0,91886,0,165410,0,118326,0,52882,0,67447,0,42001,0,170503,0
1702,141611,0,114186,0,74370,0,130025,0,168877,0,18189,0,175870,0,122219,0,192055,0,103203,0
1703,184510,0,103416,0,87758,0,38484,0,191808,0,45468,0,115401,0,162089,0,2032,0,43534,0
1704,171445,0,85431,0,193439,0,4617,0,14370,0,192165,0,176104,0,163153,0,13742,0,194024,0
1705,131688,0,300,0,139054,0,160119,0,177672,0,47483,0,97337,0,123866,0,87819,0,148627,0
1706,70327,0,17822,0,101134,0,193757,0,116979,0,3627,0,72200,0,130960,0,29614,0,136992,0
1707,14756,0,81713,0,88848,0,156928,0,29712,0,44818,0,128413,0,77669,0,119008,0,19139,0
1708,109820,0,171830,0,92467,0,156339,0,194517,0,120941,0,143225,0,59887,0,187777,0,128655,0
1709,70006,0,111764,0,8279,0,164276,0,111281,0,167608,0,27069,0,51442,0,73720,0,175075,0
1710,49543,0,132382,0,154120,0,70014,0,118277,0,132053,0,165289,0,106868,0,190402,0,152815,0
1711,114577,0,192430,0,92273,0,131739,0,193601,0,64584,0,26835,0,92329,0,84112,0,178106,0
1712,189241,0,124161,0,161253,0,115451,0,134187,0,69938,0,186451,0,194415,0,30369,0,167977,0
1713,132942,0,76971,0,191321,0,29213,0,92577,0,102782,0,114745,0,174303,0,180954,0,132954,0
1714,127652,0,46717,0,114048,0,137747,0,19370,0,11522,0,135433,0,38147,0,83870,0,154244,0
1715,110705,0,52652,0,28869,0,75261,0,52281,0,83305,0,104103,0,43800,0,4534,0,155503,0
1716,72304,0,2555,0,88130,0,192738,0,188898,0,156888,0,188766,0,35025,0,117372,0,68807,0
1717,174808,0,197009,0,146431,0,13976,0,177327,0,12357,-1,176642,0,54828,0,57744,0,185075,0
1718,2532,0,173078,0,129431,0,21637,0,81757,0,113485,0,134430,0,82755,0,119139,0,46678,0
1719,117524,0,51489,0,83997,0,1267,0,129747,0,45525,0,10607,0,6798,0,135398,0,65572,0
1720,169050,0,36044,0,192053,0,171246,0,79959,0,170114,0,46350,0,121245,0,131510,0,21247,0
1721,172392,0,44057,0,178987,0,57632,0,103466,0,134753,0,2953,0,55403,0,61114,0,46378,0
1722,34330,0,4772,0,8269,0,192968,0,170991,0,84510,0,113760,0,56397,0,137017,0,162222,0
1723,68482,0,85413,0,199502,0,126448,0,93992,0,164283,0,79707,0,178960,0,104915,0,2058,0
1724,110494,0,199059,0,29903,0,198692,0,71862,0,58187,0,116882,0,114142,0,126457,0,73701,0
1725,79569,0,125728,0,169372,0,116588,0,175252,0,180450,0,165,0,174467,0,186674,0,51617,0
1726,186798,0,18788,0,129856,0,106576,0,106411,0,180073,0,70283,0,193528,0,65626,0,162175,0
1727,165524,0,113020,0,34781,0,160649,0,24395,0,39680,0,19192,0,76830,0,76163,0,110575,0
1728,132240,0,147634,0,122078,0,13505,0,91071,0,9098,0,152489,0,47702,0,183432,0,65372,0
1729,182588,0,189693,0,8194,0,176448,0,14612,0,156875,0,187069,0,121017,0,155209,0,126496,0
1730,79339,0,158685,0,55610,0,186636,0,93626,0,135819,0,150697,0,100347,0,58030,0,126538,0
1731,76869,0,18236,0,63142,0,146684,0,63101,0,189646,0,176990,0,96411,0,175191,0,11425,0
1732,106119,0,6745,0,133717,0,123570,0,110463,0,16440,0,197557,0,152919,0,7385,0,196217,0
1733,59942,0,82813,0,76665,0,156705,0,129047,0,100105,0,153463,0,35989,0,172047,0,175456,0
1734,47401,0,74397,0,51790,0,69654,0,72422,0,117941,0,73205,0,6599,0,166239,0,52740,0
1735,139,0,148788,0,74184,0,97843,0,51259,0,181969,0,37715,0,17159,0,193330,0,79623,0
1736,58779,0,3451,0,69549,0,154039,0,187972,0,109087,0,152020,0,167135,0,107640,0,7508,0
1737,123876,0,88439,0,16675,0,20627,0,41166,0,144958,0,173823,0,103014,0,44554,0,169496,0
1738,134833,0,175097,0,157759,0,46972,0,140721,0,122547,0,70107,0,162632,-1,70524,0,15682,0
1739,60924,0,9909,0,104991,0,147552,0,71266,0,181887,0,64543,0,172987,0,170887,0,135091,0
1740,162804,0,34291,0,15287,0,51757,0,12955,-1,111840,0,32768,0,41387,0,132842,0,43964,0
1741,79763,0,97052,0,186564,0,160650,0,174541,0,129556,0,195559,0,128485,0,23695,0,53832,0
1742,14501,0,130812,0,15827,0,12419,0,35723,0,36928,0,64747,0,80533,0,15638,0,110976,0
1743,6754,0,75631,0,82176,0,197399,0,35376,0,28028,0,145651,0,97654,0,92741,0,55017,0
1744,114260,0,156753,0,153900,0,116110,0,43608,0,25438,0,189534,0,80750,0,137971,0,80454,0
1745,142425,0,16440,0,148856,0,13448,0,45302,0,124943,0,37721,0,172925,0,129460,0,59154,0
1746,197316,0,67584,0,167906,0,37391,0,144613,0,39011,0,80424,0,112644,0,108320,0,52777,0
1747,54188,-1,46081,0,90418,0,167107,0,11602,0,142373,0,73505,0,166788,0,90498,0,136333,0
1748,21155,0,17378,0,67905,0,27754,0,31401,0,59823,0,148615,0,60455,0,175755,0,58870,0
1749,152882,0,116198,0,169207,0,90634,0,122657,-1,153561,0,81802,0,106188,0,60223,0,151711,0
1750,97897,0,87434,0,184561,0,6771,0,48169,0,154247,0,122565,0,69582,0,116108,0,82647,0
1751,138171,0,46357,0,29247,0,119422,0,56980,0,47433,0,4434,0,106795,0,46677,0,109071,0
1752,105659,0,37700,0,148123,0,108836,0,39143,0,81176,0,20912,0,40082,0,10071,0,33466,0
1753,170253,0,165957,0,172561,0,189280,0,80797,0,29980,0,159640,0,188714,0,128880,0,117625,0
1754,23986,0,116384,0,144932,0,32984,0,113820,0,60105,0,96563,0,113939,0,155219,0,80275,0
1755,146029,0,140654,0,79136,0,86544,0,101351,0,23106,0,164782,0,97943,0,58617,0,36139,0
1756,137398,0,41970,0,61888,0,167668,0,139546,0,4513,0,133326,0,178461,0,88639,0,34127,0
1757,97027,0,79264,0,77024,0,90419,0,126960,0,182844,0,74749,0,182734,0,110599,0,1981,0
1758,5581,0,78928,0,140360,0,147255,0,177445,0,27345,0,82847,0,54484,0,112162,0,27660,0
1759,22994,0,63826,0,13099,0,2071,0,185681,0,25886,0,91891,0,171374,0,151073,0,154412,0
1760,188592,0,182602,0,177581,0,130053,0,100552,0,57615,0,121257,0,94425,0,15328,0,137847,0
1761,159659,0,154866,0,196800,0,53440,0,108273,0,3719,0,138025,0,180249,0,22111,0,122057,0
1762,75468,0,141998,0,13785,0,38317,0,134642,0,55781,0,177105,0,11558,0,140059,0,25860,0
1763,197732,0,24562,0,71647,0,193169,0,60321,0,169303,0,33929,0,97402,0,104478,0,180725,0
1764,44399,0,136982,0,47749,0,114261,0,49593,0,51021,0,123573,0,153524,0,168229,0,121046,0
1765,77264,0,142430,0,160905,0,118642,0,145810,0,175701,0,154450,0,107437,0,87510,0,133010,0
1766,34193,0,26196,0,137211,0,129373,0,171731,0,135666,0,102695,0,116450,0,165277,0,105265,0
1767,7937,0,43311,0,30958,0,112736,0,64457,0,35228,0,6250,0,63619,0,174552,0,173806,0
1768,50610,0,130852,0,169596,0,76146,0,33621,0,14370,0,15319,0,45029,0,116586,0,39712,0
1769,114886,0,190151,0,20272,0,72379,0,72196,0,9196,0,137333,0,31837,0,45494,0,90434,0
1770,94723,0,47132,0,39462,0,35681,0,50789,0,13132,0,146293,0,28598,0,193775,0,117520,0
1771,47706,0,114241,0,29437,0,69882,0,162372,0,18277,0,135569,0,104968,0,115933,0,187712,0
1772,24047,0,186307,0,1512,0,63690,0,71492,0,97100,0,173608,0,101255,0,34878,0,164100,0
1773,19696,0,87516,0,106746,0,27717,0,133042,0,20625,0,13584,0,49497,0,91543,0,178005,0
1774,18485,0,111719,0,93651,0,956,0,107897,0,38190,0,32454,0,58380,0,48301,0,82094,0
1775,146172,0,164711,0,170108,0,104330,0,51128,0,85500,0,100290,0,24958,0,164110,0,195427,0
1776,120012,0,147251,0,170886,0,85631,0,176676,0,5226,0,115655,0,50139,0,133587,0,120208,0
1777,97638,0,113398,0,72415,0,102312,0,181808,0,20484,0,158083,0,165219,0,59159,0,145175,0
1778,137768,0,32384,0,120528,0,99553,0,15353,0,11240,0,95061,0,176192,0,5619,0,172300,0
1779,169829,0,4815,0,32300,0,56433,0,170723,0,109281,0,105017,0,144979,0,56431,0,77072,0
1780,170178,0,71122,0,147785,0,148194,0,127949,0,62671,0,77215,0,99600,0,82847,0,131723,0
1781,171693,0,138535,0,98081,0,128612,0,46255,0,154463,0,77461,0,78865,0,169861,0,188953,0
1782,20695,0,132140,0,92965,0,129665,0,91533,0,163757,0,5801,0,185317,0,65079,0,182590,0
1783,82649,0,178865,0,185046,0,108121,0,127139,0,175036,0,177836,0,35351,0,78590,0,198639,0
1784,136985,0,1239,0,182877,0,183591,0,135499,0,105356,0,35935,0,113237,0,15698,0,192605,0
1785,90007,0,60549,0,144112,0,128686,0,124897,0,185782,0,190716,0,180940,0,55036,0,121575,0
1786,188482,0,5278,0,51937,0,143419,0,118388,0,119834,0,49660,0,91130,0,38085,0,39594,0
1787,189524,0,29480,0,199662,0,124706,0,124084,0,81371,0,163249,0,17039,0,185974,0,36613,0
1788,12269,0,144919,0,81280,0,13619,0,156721,0,47449,0,17685,0,93600,0,130384,0,161581,0
1789,9879,0,76932,0,52074,0,80967,0,34349,0,20849,0,24436,0,140670,0,178795,0,54143,0
1790,68193,0,107488,0,145357,0,127063,-1,62250,0,17699,0,9961,0,26552,0,20663,0,93194,0
1791,172986,0,151808,0,49847,0,130268,0,38663,0,137660,0,148886,0,171091,0,96252,0,138822,0
1792,157634,0,71554,0,18932,0,145575,0,160275,0,116193,0,136141,0,84865,0,145908,0,174207,0
1793,64383,0,105175,0,156851,0,164675,0,138007,0,87326,0,105393,0,29509,0,53731,0,125444,0
1794,18740,0,7799,0,6477,0,131551,0,110996,0,40616,0,166294,0,5301,0,107809,0,128875,0
1795,55843,0,88719,0,150102,0,40736,0,102159,0,101965,0,91691,0,143571,0,120654,0,79297,0
1796,49670,0,62647,0,114058,0,154498,0,118128,0,74174,0,2320,0,123447,0,184907,0,48893,0
1797,139211,0,156699,0,10642,0,4442,0,16250,-1,153227,0,140533,0,16965,0,132225,0,23651,0
1798,151928,0,153222,0,186345,0,174729,0,117779,0,98975,0,62615,0,137543,0,132409,0,114299,0
1799,37302,0,99402,0,130132,0,46586,0,90591,0,18085,0,13564,0,151682,0,197649,0,161270,0
1800,128922,0,57246,0,4287,0,178736,0,111664,0,20905,0,92110,0,77886,0,33889,0,17573,0
1801,61717,0,4312,0,148315,0,78541,0,55145,0,65727,0,129095,0,95649,0,19484,0,181991,0
1802,150526,0,5651,0,192748,0,113324,0,95206,0,29594,0,55306,0,46002,0,15107,0,79601,0
1803,88939,0,174858,0,166036,0,72766,0,64652,0,175947,0,183131,0,97706,0,83005,0,64123,0
1804,180559,0,120538,0,2310,0,199881,0,152846,0,107092,0,86870,0,145038,0,178681,0,93627,0
1805,164416,0,63984,0,137885,0,128114,0,85351,0,53703,0,109131,0,126109,0,15375,0,27835,0
1806,52475,0,107360,0,118134,0,129257,0,105842,0,139091,0,81319,0,61274,0,49902,0,58994,0
1807,192515,0,169270,0,165499,0,170546,0,138185,0,141074,0,167790,0,144965,0,175700,0,100570,0
1808,22271,0,49970,0,144299,0,156985,0,72829,0,171482,0,13816,0,88191,0,84626,0,157590,0
1809,63316,0,89611,0,199989,0,188710,0,132714,0,64853,0,146837,0,69449,0,165815,0,86967,0
1810,39269,0,154252,0,10233,0,32497,0,133493,0,133762,0,54086,0,171037,0,57930,0,106514,0
1811,30495,0,115058,0,44512,0,25859,0,174766,0,79148,0,187473,0,139087,0,74484,0,37497,0
1812,490,0,134869,0,36999,0,142207,0,30106,0,33073,0,60006,0,36654,0,149324,0,83161,0
1813,62834,0,184046,0,105387,0,187120,0,169100,0,140147,0,144911,0,86862,0,3019,0,17762,0
1814,25014,0,29182,0,77017,0,5641,0,116931,0,193257,0,8646,0,14569,0,192221,0,21568,0
1815,106230,0,163727,0,20672,0,36016,0,142818,0,192436,0,113379,0,30449,0,94989,0,38585,0
1816,180338,0,7988,0,89855,0,164062,0,184196,0,180492,0,165520,0,113996,0,72686,0,58838,0
1817,52425,0,195035,0,91411,0,172493,0,50464,0,102337,0,57164,0,169513,0,109569,0,4053,0
1818,92748,0,181441,0,175810,0,86783,0,195856,0,120674,0,137080,0,95264,0,6998,0,64025,0
1819,34022,0,73393,0,27821,0,170854,0,3971,0,191613,0,97775,0,155090,0,194800,0,25263,0
1820,102635,0,3214,0,89021,0,81527,0,45649,0,118500,0,144511,0,72733,0,107261,0,127717,0
1821,84207,0,29855,0,37786,0,68526,0,10879,0,137156,0,97832,0,38334,0,185149,0,97157,0
1822,40804,0,186500,0,178160,0,94334,0,51825,0,10504,0,6000,0,37493,0,114666,0,111580,0
1823,99166,0,13897,0,161642,0,160606,0,83171,0,4087,0,112753,0,34436,0,78269,0,58778,0
1824,72746,0,19119,0,177560,0,45160,0,176960,0,63766,0,114121,0,66137,0,25132,0,123936,0
1825,52721,0,57701,0,145210,0,166795,0,93619,0,34776,0,171481,0,62170,0,74823,0,1859,0
1826,161819,0,95089,0,57193,0,5274,0,138089,0,76378,0,199167,0,14061,0,38619,0,154409,0
1827,96624,0,138457,0,190075,0,112685,0,56820,0,19525,0,169523,0,130201,0,7631,0,172983,0
1828,172158,0,120150,0,30846,0,108901,0,70792,0,50201,0,154201,0,196247,0,147085,0,103818,0
1829,79141,0,43233,0,52128,0,27108,0,29602,0,195276,0,86217,0,12319,0,75308,0,111003,0
1830,18997,0,174819,0,24685,0,150230,0,31584,0,158735,0,63712,0,82357,0,6004,0,18083,0
1831,8931,0,162647,0,49827,0,186062,0,120644,0,21379,0,617,0,178717,0,83415,0,122343,0
1832,179858,0,153274,0,22462,0,195611,0,12103,0,165659,0,196941,0,131896,0,57502,0,148592,0
1833,48061,0,171835,0,12967,0,6945,0,90266,0,19291,0,52497,0,7292,0,28270,0,17005,-1
1834,191258,0,119933,0,11426,0,116754,0,122159,0,126676,0,150227,0,11802,0,179866,0,188223,0
1835,51684,0,102529,0,98270,0,70450,0,74686,0,90455,0,195065,0,96199,0,82535,0,28437,0
1836,5453,0,72486,0,98235,0,166770,0,124682,0,173121,0,130506,0,132307,0,142597,0,7556,0
1837,136005,0,34612,0,93448,0,172117,0,50851,0,23000,0,70788,0,33116,0,138174,0,99464,0
1838,180200,0,22694,0,77722,0,117487,0,20798,0,21450,0,131645,0,30727,0,131383,0,118366,0
1839,49145,0,177932,0,130690,0,154805,0,23051,0,45494,0,116468,0,22847,0,59383,0,162931,0
1840,82274,0,155598,0,194225,0,99917,0,73180,0,116783,0,26810,0,130549,0,42612,0,24852,0
1841,86454,0,85834,-1,88081,0,105740,0,52256,0,13609,0,130015,0,32536,0,150528,0,61372,0
1842,121038,0,85591,0,73308,0,129897,0,84219,0,161912,0,175843,0,110690,0,199309,0,94127,0
1843,4380,0,152927,0,112328,0,131654,0,70928,0,108890,0,41570,0,5770,0,36577,0,121877,0
